4.410000000000000000e+02	1.710106402073641350e-47
4.420000000000000000e+02	5.265805861181667150e-46
4.430000000000000000e+02	1.543861567580483562e-44
4.440000000000000000e+02	4.309765800730402129e-43
4.450000000000000000e+02	1.145515016883578386e-41
4.460000000000000000e+02	2.899009943566635251e-40
4.470000000000000000e+02	6.985547095754230123e-39
4.480000000000000000e+02	1.602702619650758382e-37
4.490000000000000000e+02	3.501122209854589258e-36
4.500000000000000000e+02	7.282213308367877056e-35
4.510000000000000000e+02	1.442186159564250383e-33
4.520000000000000000e+02	2.719449839490003193e-32
4.530000000000000000e+02	4.882503729622699224e-31
4.540000000000000000e+02	8.346529191538921224e-30
4.550000000000000000e+02	1.358535687507699559e-28
4.560000000000000000e+02	2.105416334772594866e-27
4.570000000000000000e+02	3.106753001239083641e-26
4.580000000000000000e+02	4.364929834533996907e-25
4.590000000000000000e+02	5.839149693970098212e-24
4.600000000000000000e+02	7.437444760004822144e-23
4.610000000000000000e+02	9.019857969524511714e-22
4.620000000000000000e+02	1.041543581083050174e-20
4.630000000000000000e+02	1.145135811237229385e-19
4.640000000000000000e+02	1.198776850686442401e-18
4.650000000000000000e+02	1.194872321527554477e-17
4.660000000000000000e+02	1.133982771030863298e-16
4.670000000000000000e+02	1.024691687704818251e-15
4.680000000000000000e+02	8.816206866712024893e-15
4.690000000000000000e+02	7.222243600940419123e-14
4.700000000000000000e+02	5.633318357085485672e-13
4.710000000000000000e+02	4.183678080738623560e-12
4.720000000000000000e+02	2.958380464378027416e-11
4.730000000000000000e+02	1.991826903505046459e-10
4.740000000000000000e+02	1.276882585641936489e-09
4.750000000000000000e+02	7.793851663455809925e-09
4.760000000000000000e+02	4.529550536517227028e-08
4.770000000000000000e+02	2.506454844916990401e-07
4.780000000000000000e+02	1.320585311214408688e-06
4.790000000000000000e+02	6.624831574760740674e-06
4.800000000000000000e+02	3.164353708690072594e-05
4.810000000000000000e+02	1.439119989130915780e-04
4.820000000000000000e+02	6.231761018727445317e-04
4.830000000000000000e+02	2.569368390106642561e-03
4.840000000000000000e+02	1.008657600350797157e-02
4.850000000000000000e+02	3.770187555955446801e-02
4.860000000000000000e+02	1.341788136765858785e-01
4.870000000000000000e+02	4.546809322918970997e-01
4.880000000000000000e+02	1.467004133985665648e+00
4.890000000000000000e+02	4.506690518280461077e+00
4.900000000000000000e+02	1.318214046236162140e+01
4.910000000000000000e+02	3.671266710991825022e+01
4.920000000000000000e+02	9.735264144888965632e+01
4.930000000000000000e+02	2.457996978847685625e+02
4.940000000000000000e+02	5.909037576321204597e+02
4.950000000000000000e+02	1.352551967686825265e+03
4.960000000000000000e+02	2.947765768440961438e+03
4.970000000000000000e+02	6.116933846801364780e+03
4.980000000000000000e+02	1.208582768906047932e+04
4.990000000000000000e+02	2.273635357168817791e+04
5.000000000000000000e+02	4.072555695933224342e+04
5.010000000000000000e+02	6.945684503860474797e+04
5.020000000000000000e+02	1.127885138112596615e+05
5.030000000000000000e+02	1.743879601664523070e+05
5.040000000000000000e+02	2.567260407865358866e+05
5.050000000000000000e+02	3.598530189619024168e+05
5.060000000000000000e+02	4.802663731816745130e+05
5.070000000000000000e+02	6.102966846615569666e+05
5.080000000000000000e+02	7.384169269743929617e+05
5.090000000000000000e+02	8.506758003004103666e+05
5.100000000000000000e+02	9.331002696209158748e+05
5.110000000000000000e+02	9.745280709749137750e+05
5.120000000000000000e+02	9.690857190584614873e+05
5.130000000000000000e+02	9.175544287556250347e+05
5.140000000000000000e+02	8.271861986703989096e+05
5.150000000000000000e+02	7.100297168054874055e+05
5.160000000000000000e+02	5.802986674269256182e+05
5.170000000000000000e+02	4.515734738073949702e+05
5.180000000000000000e+02	3.345854678495883709e+05
