  440.0000	              259
  441.0000	              192
  442.0000	              182
  443.0000	              205
  444.0000	              214
  445.0000	              251
  446.0000	              216
  447.0000	              253
  448.0000	              238
  449.0000	              245
  450.0000	              222
  451.0000	              307
  452.0000	              274
  453.0000	              294
  454.0000	              349
  455.0000	              394
  456.0000	              364
  457.0000	              402
  458.0000	              418
  459.0000	              566
  460.0000	              699
  461.0000	              765
  462.0000	              755
  463.0000	              678
  464.0000	              624
  465.0000	              540
  466.0000	              443
  467.0000	              438
  468.0000	              372
  469.0000	              335
  470.0000	              383
  471.0000	              315
  472.0000	              277
  473.0000	              346
  474.0000	              387
  475.0000	              488
  476.0000	              500
  477.0000	              502
  478.0000	              510
  479.0000	              685
  480.0000	              676
  481.0000	              731
  482.0000	              789
  483.0000	              965
  484.0000	             1042
  485.0000	             1075
  486.0000	             1410
  487.0000	             1531
  488.0000	             1752
  489.0000	             1932
  490.0000	             2021
  491.0000	             2310
  492.0000	             2909
  493.0000	             3083
  494.0000	             3570
  495.0000	             4131
  496.0000	             4955
  497.0000	             6219
  498.0000	             7597
  499.0000	             9122
  500.0000	            11533
  501.0000	            14430
  502.0000	            18927
  503.0000	            24954
  504.0000	            33194
  505.0000	            44534
  506.0000	            59572
  507.0000	            76806
  508.0000	            97382
  509.0000	           117660
  510.0000	           129453
  511.0000	           131906
  512.0000	           118493
  513.0000	            97411
  514.0000	            72566
  515.0000	            53313
  516.0000	            39551
  517.0000	            29489
  518.0000	            22466
  519.0000	            17641
  520.0000	            13649
  521.0000	            11025
  522.0000	             8754
  523.0000	             7069
  524.0000	             6225
  525.0000	             5102
  526.0000	             4415
  527.0000	             3531
  528.0000	             3212
  529.0000	             2953
  530.0000	             2636
  531.0000	             2473
  532.0000	             2247
  533.0000	             2190
  534.0000	             2247
  535.0000	             2206
  536.0000	             2153
  537.0000	             2177
  538.0000	             2295
  539.0000	             2147
  540.0000	             2184
  541.0000	             2230
  542.0000	             2207
  543.0000	             2316
  544.0000	             2336
  545.0000	             2153
  546.0000	             2347
  547.0000	             2325
  548.0000	             2419
  549.0000	             2418
  550.0000	             2417
  551.0000	             2402
  552.0000	             2366
  553.0000	             2625
  554.0000	             2508
  555.0000	             2816
  556.0000	             2773
  557.0000	             2804
  558.0000	             2930
  559.0000	             2905
  560.0000	             2964
  561.0000	             2993
  562.0000	             3322
  563.0000	             3263
  564.0000	             3309
  565.0000	             3232
  566.0000	             3260
  567.0000	             3364
  568.0000	             3535
  569.0000	             3755
  570.0000	             3525
  571.0000	             3724
  572.0000	             3959
  573.0000	             3806
  574.0000	             4001
  575.0000	             3824
  576.0000	             4145
  577.0000	             4321
  578.0000	             4220
  579.0000	             4285
  580.0000	             4389
  581.0000	             4484
  582.0000	             4634
  583.0000	             4593
  584.0000	             4483
  585.0000	             4820
  586.0000	             4916
  587.0000	             4727
  588.0000	             4916
  589.0000	             5219
  590.0000	             5150
  591.0000	             5192
  592.0000	             5303
  593.0000	             5177
  594.0000	             5160
  595.0000	             5241
  596.0000	             5425
  597.0000	             5340
  598.0000	             5719
  599.0000	             5494
  600.0000	             5914
  601.0000	             5579
  602.0000	             5812
  603.0000	             5594
  604.0000	             5992
  605.0000	             6069
  606.0000	             5618
  607.0000	             5961
  608.0000	             5727
  609.0000	             5998
  610.0000	             5601
  611.0000	             5691
  612.0000	             6024
  613.0000	             5907
  614.0000	             5784
  615.0000	             5927
  616.0000	             6200
  617.0000	             5800
  618.0000	             6291
  619.0000	             6081
  620.0000	             6069
  621.0000	             5951
  622.0000	             6257
  623.0000	             6064
  624.0000	             5796
  625.0000	             6103
  626.0000	             6144
  627.0000	             6071
  628.0000	             5673
  629.0000	             5859
  630.0000	             5920
  631.0000	             5997
  632.0000	             5811
  633.0000	             5809
  634.0000	             5819
  635.0000	             5602
  636.0000	             5471
  637.0000	             5851
  638.0000	             5375
  639.0000	             5587
  640.0000	             5472
  641.0000	             5402
  642.0000	             5385
  643.0000	             5130
  644.0000	             5192
  645.0000	             4803
  646.0000	             5282
  647.0000	             5192
  648.0000	             5149
  649.0000	             4814
  650.0000	             5019
  651.0000	             4701
  652.0000	             4721
  653.0000	             4588
  654.0000	             4324
  655.0000	             4567
  656.0000	             4191
  657.0000	             4640
  658.0000	             4247
  659.0000	             4233
  660.0000	             4205
  661.0000	             4098
  662.0000	             4044
  663.0000	             4092
  664.0000	             3749
  665.0000	             3854
  666.0000	             3832
  667.0000	             3723
  668.0000	             3444
  669.0000	             3499
  670.0000	             3350
  671.0000	             3406
