  440.0000	               40
  441.0000	               58
  442.0000	               33
  443.0000	               43
  444.0000	               45
  445.0000	               55
  446.0000	               52
  447.0000	               65
  448.0000	               59
  449.0000	               65
  450.0000	               46
  451.0000	               37
  452.0000	               68
  453.0000	               46
  454.0000	               64
  455.0000	               71
  456.0000	               51
  457.0000	               52
  458.0000	               65
  459.0000	               36
  460.0000	               63
  461.0000	               50
  462.0000	               48
  463.0000	               71
  464.0000	               43
  465.0000	               46
  466.0000	               55
  467.0000	               53
  468.0000	               36
  469.0000	               50
  470.0000	               61
  471.0000	               29
  472.0000	               44
  473.0000	               54
  474.0000	               48
  475.0000	               50
  476.0000	               67
  477.0000	               61
  478.0000	               52
  479.0000	               41
  480.0000	               30
  481.0000	               61
  482.0000	               64
  483.0000	               68
  484.0000	               73
  485.0000	               66
  486.0000	               85
  487.0000	               95
  488.0000	              149
  489.0000	              130
  490.0000	              160
  491.0000	              192
  492.0000	              194
  493.0000	              182
  494.0000	              155
  495.0000	              125
  496.0000	              199
  497.0000	              219
  498.0000	              228
  499.0000	              242
  500.0000	              355
  501.0000	              403
  502.0000	              479
  503.0000	              559
  504.0000	              783
  505.0000	             1010
  506.0000	             1192
  507.0000	             1726
  508.0000	             2306
  509.0000	             2996
  510.0000	             3890
  511.0000	             4853
  512.0000	             6139
  513.0000	             6362
  514.0000	             6114
  515.0000	             5011
  516.0000	             3760
  517.0000	             2858
  518.0000	             1995
  519.0000	             1434
  520.0000	             1262
  521.0000	              912
  522.0000	              719
  523.0000	              580
  524.0000	              451
  525.0000	              374
  526.0000	              335
  527.0000	              334
  528.0000	              244
  529.0000	              259
  530.0000	              211
  531.0000	              272
  532.0000	              221
  533.0000	              222
  534.0000	              269
  535.0000	              257
  536.0000	              299
  537.0000	              286
  538.0000	              265
  539.0000	              325
  540.0000	              287
  541.0000	              324
  542.0000	              341
  543.0000	              324
  544.0000	              426
  545.0000	              384
  546.0000	              321
  547.0000	              386
  548.0000	              339
  549.0000	              399
  550.0000	              362
  551.0000	              400
  552.0000	              345
  553.0000	              351
  554.0000	              357
  555.0000	              355
  556.0000	              393
  557.0000	              329
  558.0000	              329
  559.0000	              457
  560.0000	              410
  561.0000	              469
  562.0000	              427
  563.0000	              443
  564.0000	              408
  565.0000	              472
  566.0000	              430
  567.0000	              577
  568.0000	              441
  569.0000	              508
  570.0000	              593
  571.0000	              560
  572.0000	              624
  573.0000	              620
  574.0000	              711
  575.0000	              596
  576.0000	              695
  577.0000	              692
  578.0000	              644
  579.0000	              694
  580.0000	              735
  581.0000	              857
  582.0000	              808
  583.0000	              793
  584.0000	              871
  585.0000	              911
  586.0000	              888
  587.0000	             1002
  588.0000	              862
  589.0000	             1013
  590.0000	              914
  591.0000	             1028
  592.0000	             1032
  593.0000	              930
  594.0000	             1147
  595.0000	             1103
  596.0000	              984
  597.0000	             1192
  598.0000	             1176
  599.0000	             1064
  600.0000	             1084
  601.0000	             1138
  602.0000	             1177
  603.0000	             1304
  604.0000	             1113
  605.0000	             1183
  606.0000	             1411
  607.0000	             1275
  608.0000	             1270
  609.0000	             1302
  610.0000	             1401
  611.0000	             1386
  612.0000	             1397
  613.0000	             1351
  614.0000	             1229
  615.0000	             1432
  616.0000	             1278
  617.0000	             1458
  618.0000	             1303
  619.0000	             1320
  620.0000	             1427
  621.0000	             1362
  622.0000	             1551
  623.0000	             1429
  624.0000	             1413
  625.0000	             1484
  626.0000	             1475
  627.0000	             1460
  628.0000	             1499
  629.0000	             1442
  630.0000	             1321
  631.0000	             1431
  632.0000	             1449
  633.0000	             1383
  634.0000	             1402
  635.0000	             1409
  636.0000	             1456
  637.0000	             1386
  638.0000	             1364
  639.0000	             1505
  640.0000	             1558
  641.0000	             1405
  642.0000	             1404
  643.0000	             1378
  644.0000	             1207
  645.0000	             1401
  646.0000	             1398
  647.0000	             1337
  648.0000	             1188
  649.0000	             1382
  650.0000	             1228
  651.0000	             1142
  652.0000	             1222
  653.0000	             1340
  654.0000	             1200
  655.0000	             1139
  656.0000	             1203
  657.0000	             1198
  658.0000	             1148
  659.0000	             1128
  660.0000	             1056
  661.0000	             1101
  662.0000	             1051
  663.0000	             1027
  664.0000	              918
  665.0000	              997
  666.0000	              990
  667.0000	              877
  668.0000	              951
  669.0000	              980
  670.0000	              863
  671.0000	              944
  672.0000	              933
  673.0000	              818
  674.0000	              942
  675.0000	              835
  676.0000	              758
  677.0000	              775
  678.0000	              751
  679.0000	              776
  680.0000	              736
  681.0000	              671
  682.0000	              718
  683.0000	              781
